,Empresa,nome,count_x,count_y,proporcao_nomes_por_qtde_socios
23788,"Lobov Cientifica, Importacao, Exportacao, Comercio de Equipamentos Para Laboratorios Ltda.",Alberto,1,2,50.0
23794,Local Consultoria de Imoveis Ltda.,Cesar,1,4,25.0
23805,Locall de Cinema e Televisao Ltda.,Cinematografica,1,2,50.0
23810,Locatelli Consulting Solutions Ltda.,Antonio,1,9,11.11111111111111
23840,Locativa- Locacao de Veiculos Ltda.,Ana,1,1,100.0
23844,Lock Corporativo Ltda.,Alexandre,1,3,33.33333333333333
23854,Lockseg Servicos de Vigilancia Eireli,Rogerio,1,1,100.0
23865,Loeser e Hadad Advogados,Araujo,2,25,8.0
23938,Loft Comercial e Servicos Ltda.,Silva,2,2,100.0
23940,Log-Off Servicos Logisticos Ltda.,Carlos,1,1,100.0
23948,Logica Engenharia Ltda.,Schalch,3,3,100.0
23950,Login Logistica & Aduana Ltda.,Alberto,1,2,50.0
23964,Logistics Clinical Transport do Brasil Ltda.,Eduardo,3,9,33.33333333333333
23981,Logit Engenharia Consultiva Ltda.,Martins,2,3,66.66666666666666
23985,Logitec Servicos Tecnicos Ltda.,Faccioli,1,1,100.0
23988,Logitech do Brasil Comercio de Acessorios de Informatica Ltda.,Logitech,2,2,100.0
23989,Logwin Air + Ocean Brazil Logistica e Despacho Ltda.,Air,2,2,100.0
23994,Lojas Puket Ltda.,Eireli,1,1,100.0
23998,Lojas Seb de Produtos Domesticos Ltda.,Brasil,1,1,100.0
24002,Lok Cosmeticos Comercio Ltda.,Hanbin,1,2,50.0
24010,Looke Entretenimento e Provedores de Conteudo Ltda.,Nunes,2,3,66.66666666666666
24024,Loony Confeccoes Ltda.,Santos,4,4,100.0
24028,Lopes Kalil Engenharia e Comercio Ltda.,Assad,1,1,100.0
24033,Lorac Informatica Ltda.,Gomes,2,2,100.0
24038,Lord Industria e Comercio de Embalagens Plasticas Ltda.,Brian,1,1,100.0
24042,Loren Serv - Servicos e Comercio Ltda.,Alimentacao,1,1,100.0
24045,Lorene Importacao e Exportacao Ltda.,Enterprises,1,1,100.0
24048,Losinox Ltda.,Cunha,2,2,100.0
24052,Lotten-Eyes Oftalmologia Clinica e Cirurgica Ltda.,Alvorada,1,2,50.0
24059,Lotus - Manutencao e Servicos Ltda.,Gmz,1,1,100.0
24062,Lotus Global Marketing Ltda.,Antonio,1,1,100.0
24065,Loyal Servicos Especializados Ltda.,Costa,1,1,100.0
24068,Loyal Servicos de Vigilancia Ltda.,Costa,1,1,100.0
24072,Lpg Industria e Comercio de Alimentos Ltda.,Correa,3,3,100.0
24077,Lpqbr Restaurantes e Padarias Ltda.,Lpq,1,1,100.0
24079,Lps Company Ltda.,Empreendimentos,1,2,50.0
24084,Lps Solucoes Imobiliarias e Participacoes Ltda.,Consultoria,1,1,100.0
24088,Lr Industria Metalurgica Ltda.,Antonio,1,1,100.0
24091,Ls Comercio e Servicos Ltda.,Fatima,1,2,50.0
24096,Ls Torres Transportes Ltda.,Luciano,1,1,100.0
24108,Lsk Producao e Gestao de Documentos Ltda.,Kida,2,6,33.33333333333333
24117,Ltr Editora Ltda.,Ltr,2,2,100.0
24118,Lubpar Comercio Atacadista de Lubrificantes Ltda.,Eid,1,2,50.0
24123,Luche Tecnologia em Instalacoes Eletricas Ltda.,Arenas,1,1,100.0
24258,Luchesi Advogados,Silva,4,54,7.4074074074074066
24285,Luciene Paula Teixeira Alves,Alves,1,1,100.0
24289,Lucio S Distribuidora de Pecas Para Autos Ltda.,Araujo,2,2,100.0
24295,Ludique Et Badin Comercio de Calcados Ltda.,Tchalian,3,3,100.0
24297,Lugar de Crianca Escola de Educacao Infantil Ltda.,Azevedo,1,1,100.0
24303,Luinox Industria e Comercio de Tubos e Conexoes Ltda.,Aparecida,1,1,100.0
24306,Luiz Roberto Rodrigues Informacoes de Mercado Ltda.,Luiz,1,1,100.0
24310,Lulitex Comercio Importacao e Exportacao Ltda.,Issa,3,3,100.0
24319,Luminar Tintas e Vernizes Ltda.,Ribeiro,3,3,100.0
24320,"Luminew Iluminacao, Industria e Servicos Ltda.",Dennis,1,1,100.0
24323,Lumini Solucoes em Iluminacao Ltda. (CNPJ:40418865/0001-97),Arpad,1,2,50.0
24325,Lumini Solucoes em Iluminacao Ltda. (CNPJ:40418865/0002-78),Arpad,1,2,50.0
24327,Lumiradx Healthcare Ltda.,Alberto,1,3,33.33333333333333
24337,Lumme Brasil Comercio Ltda.,Alves,1,1,100.0
24340,Lunicorte Industria e Comercio de Laminados Ltda.,Longo,1,1,100.0
24347,Luporini Distribuidora de Autopecas Ltda.,Luporini,4,4,100.0
24357,Luseanna-Ex Transportes e Armazenagem Ltda.,Silva,2,2,100.0
24358,Lutar Distribuidora de Produtos de Limpeza Ltda.,Di,1,1,100.0
24361,Luva Servicos Especiais Ltda.,Ardanaz,1,2,50.0
24368,Lux Plus Esquadrias Ltda.,Blanco,1,1,100.0
24372,Luxor - Locacao de Roupas Ltda.,Buttler,2,2,100.0
24377,Luxxel Tecnologia Industria e Comercio de Produtos Eletronicos Ltda.,Amboage,1,1,100.0
24381,Luz Energy Engenharia Ltda.,Adriano,1,4,25.0
24431,Luz Engenharia Financeira Ltda.,Silva,2,14,14.285714285714285
24451,Luz Publicidade Sp Sul Ltda.,Luz,3,8,37.5
24463,Lvc - Locacoes Video Cirurgia Ltda.,Moon,2,2,100.0
24466,Lyoma Servicos de Alimentacao Ltda.,Empreendimentos,2,2,100.0
24468,"Lyon Comercio, Importacao e Exportacao Ltda.",Administradora,1,1,100.0
24471,Lyondellbasell Brasil Ltda.,B.V.,1,1,100.0
24474,Lyra Network Telecomunicacoes e Meios de Pagamento Ltda.,Alain,1,4,25.0
24492,Lza Engenharia e Gerenciamento Ltda.,Carlos,2,16,12.5
24535,M & M Servicos de Conservacao e Limpeza Ltda.,Baran,1,1,100.0
24538,M & S 7 - Tecnologia em Limpeza e Mao de Obra Ltda.,Lopes,1,1,100.0
24541,M A F Braga Empreiteira Ltda.,Augusta,1,1,100.0
24545,M A S Construcoes e Empreendimentos Ltda.,Andre,1,5,20.0
24562,M C J Comercio de Instalacoes Eletricas Ltda.,Costa,1,1,100.0
24565,M S D' e - Industria e Comercio de Produtos Alimenticios Ltda.,Barbara,1,1,100.0
24568,M S L do Brasil Agenciamentos e Transportes Ltda.,Alberto,1,5,20.0
24586,M Thomaz Construcoes e Servicos Ltda.,Thomaz,2,2,100.0
24587,M.C.M Sistemas de Informatica Ltda.,Antonio,1,5,20.0
24606,M.F.Fundacoes Ltda.,Silva,2,2,100.0
24607,M.F.M Coletora de Residuos Ltda.,Bonito,1,1,100.0
24612,M.G.Confeccoes e Acessorios Ltda.,Andrea,1,2,50.0
24617,M.K.J.Engenharia e Instalacoes Ltda.,Edson,1,2,50.0
24625,M.M.Araphanes Restaurante Ltda.,Nagai,2,2,100.0
24628,"M.M.Assessoria A Eventos, Congressos e Promocoes Eireli",Consultoria,1,1,100.0
24633,M.M.B.C.Comercial Ltda.,Antonio,2,2,100.0
24638,M.P.C - Solucoes em Seguranca Ltda.,Cristofano,1,1,100.0
24644,M.Proenca Cabeleireiros Ltda.,Proenca,2,2,100.0
24645,"M.R.Industria, Comercio e Beneficiamento de Auto Pecas e Acessorios Ltda.",Alberto,1,2,50.0
24656,M.Santomauro Comercio de Aco Ltda.,Mauro,3,3,100.0
24660,M/Checon Producoes Ltda.,Antongini,1,2,50.0
24664,M1 Transportes Sustentaveis Ltda.,Goy,1,3,33.33333333333333
24672,M17 Controle de Pragas Ltda.,Augusto,1,1,100.0
24675,M2 Industria de Roupas Ltda.,Lazaro,1,1,100.0
24683,M3Corp Solucoes Personalizadas em Internet Ltda.,Junior,2,4,50.0
24690,M48 Infraestrutura Ltda.,Gouveia,1,1,100.0
24693,Mabel Comercio de Importados Ltda.,Gb17,1,1,100.0
24694,Mabru Automacao Industrial e Usinagem Ltda.,Bruno,1,1,100.0
24697,Mabruk Importacao e Comercio Ltda.,Cayeri,1,1,100.0
24699,Mac Cargo do Brasil Ltda.,Cesar,1,1,100.0
24703,Mac Construcao Civil Ltda.,Empreendimentos,1,1,100.0
24706,Mac Servicos Especializados de Mao de Obra Ltda.,Empreendimentos,1,1,100.0
24709,Mack Color Grafica Ltda.,Adesivas,1,2,50.0
24719,Macor Prestacao de Servicos Ltda.,Iuga,2,2,100.0
24721,Macquarie Brasil Participacoes Ltda.,Inc,1,1,100.0
24725,Macquarie Servicos de Consultoria Ltda.,Farm,1,1,100.0
24730,Mad Servicos de Apoio Administrativo e Operacional Ltda.,Edwirge,1,1,100.0
24734,Madepar S.A.Industria e Comercio,Dissenha,1,1,100.0
24736,Madressilva Comercial Ltda.,Allamanda,1,1,100.0
24739,Mafiza Engenharia e Infraestrutura Ltda.,Carlos,1,1,100.0
24744,Magalusi Comercio de Generos Alimenticios Ltda.,Barbosa,2,3,66.66666666666666
24749,Magenta Participacoes S.A.,Farmaceuticas,1,3,33.33333333333333
24755,Maggiore Sports - Atividades Esportivas Ltda.,Ana,1,1,100.0
24760,Magic Locadora de Veiculos Ltda.,Carlos,1,1,100.0
24765,Magile Transportes Ltda.,Gengo,2,2,100.0
24769,Magma Engenharia do Brasil Ltda.,Giesserei,2,3,66.66666666666666
24774,Magma Industria Comercio e Importacao de Produtos Texteis Ltda.,Comercial,1,2,50.0
24779,Magma Soldas Industria e Comercio de Eletrodos Ltda.,Augusto,1,1,100.0
24783,Magnetrol Instrumentacao Industrial Ltda.,Brazil,1,1,100.0
24786,Magral Equipamentos Hidraulicos e Pneumaticos Ltda.,Afarelli,2,2,100.0
24791,Magro Advogados Associados,Alberto,1,3,33.33333333333333
24804,Mahil Participacoes e Empreendimentos Ltda.,Bueno,5,6,83.33333333333334
24825,Maiorca Passagens e Turismo Ltda.,Waltrick,3,3,100.0
24826,Maiorh Consulting Ltda.,Aparecida,1,1,100.0
24831,Mais Artes Graficas e Editora Ltda.,Fernandes,1,1,100.0
24834,Mais Papers Papelaria e Livraria Eireli,Ferraz,1,1,100.0
24837,Mais Proxima Comercial e Distribuidora Ltda.,Orium,1,1,100.0
24838,Maisativo Intermediacao de Ativos Ltda.,Sbpar,1,1,100.0
24839,Malex do Brasil Ind e Com e Serv de Guarda Malas Ltda.,Antonio,1,2,50.0
24852,Malharia Maraba Industria e Comercio Ltda.,Feres,6,6,100.0
24860,Maliboi Meat Ltda.,Marques,1,1,100.0
24873,Mallet e Advogados Associados,Mallet,2,7,28.57142857142857
24887,Maluger Industria e Comercio de Produtos Plasticos Ltda.,Cassio,1,2,50.0
24895,Mammoet Brasil Guindastes Ltda.,B.V.,2,4,50.0
24904,Mamo Confeccoes Ltda.,Juliana,1,2,50.0
24910,Manb Educacao Infantil e Fundamental Ltda.,Andrea,1,1,100.0
24913,Mando Machinery Distribuidora de Auto Pecas Ltda.,Cho,2,2,100.0
24919,Manitowoc Crane Group Brazil - Guindastes Ltda.,Crane,2,4,50.0
24926,Manoel Pereira dos Santos Neto,Manoel,1,1,100.0
24931,Manos Comercio de Doces Ltda.,Cruz,6,6,100.0
24939,Mansur Distribuidora de Vidros e Cristais Ltda.,Acedo,3,3,100.0
24947,Mantova Engenharia e Planejamento Ltda.,Bozoli,1,2,50.0
24952,Manuport Logistics do Brasil Ltda.,Braz,1,2,50.0
24959,Mao de Obra Artesanal Ltda.,Jose,2,2,100.0
24962,Map Concreto e Construcoes Ltda.,Alberto,1,2,50.0
24969,Mapa Servico de Alimentacao Ltda.,Empreendimentos,2,3,66.66666666666666
24973,Mape Empreendimentos Eireli,Brandt,1,1,100.0
24976,Maped do Brasil Ltda.,Lacroix,1,2,50.0
24981,Mapfre Investimentos Ltda.,Mapfre,2,2,100.0
24987,Mapric Produtos Farmacocosmeticos Ltda.,Martins,2,3,66.66666666666666
24990,Mar - Quente Confeccoes Ltda.,Antoine,1,1,100.0
24993,Mar Holding Participacoes S.A.,Administradora,15,20,75.0
25007,Maragogipe Investimentos e Participacoes Ltda.,Alpavi,1,3,33.33333333333333
25014,Maraja Pao Ltda.,Gomes,1,2,50.0
25022,Maranata - Departamento Pessoal e Tecnologia da Informacao Sociedade Ltda.,Correia,1,2,50.0
25028,Marcelino Contrucoes e Mao de Obra Eireli,Jose,1,1,100.0
25070,Marcelo Tostes Sociedade de Advogados,Felipe,4,41,9.75609756097561
25146,Marcenaria Saint Claire Ltda.,Baptista,1,1,100.0
25148,Marcia Akemi Shibata Ltda.,Akemi,1,1,100.0
25151,Marcio Cavalcante da Silva,Cavalcante,1,1,100.0
25156,Marcom Comercio de Calcados e Confeccoes Ltda.,Oliveira,2,2,100.0
25158,Marcomar Comercio de Alimentos Ltda.,Junior,1,2,50.0
25162,Marcos Pereira e Oliveira Sociedade de Advogados,Antonio,1,2,50.0
25169,Marcyn Confeccoes Ltda.,Marcyn,1,1,100.0
25175,Marella S Comercio de Alimentos Ltda.,Varella,2,2,100.0
25178,Marias Restaurante Ltda. (São Paulo),Empreendimentos,2,2,100.0
25180,Marina Linhares Decoracao de Interiores Ltda.,Diniz,1,1,100.0
25184,Marivan Santos Pinturas Ltda.,Ferreira,1,1,100.0
25187,Mark Quality Servicos de Conservacao e Limpeza Ltda.,Lavandowski,1,1,100.0
25190,Markar Contabilidade e Auditoria Ltda.,Alberto,1,2,50.0
25199,Marken Brasil Servicos de Cadeia de Suprimentos Ltda.,Limited,2,2,100.0
25212,Marketing House Gestao de Ponto de Venda Ltda.,Rocha,2,5,40.0
25218,Marlei Regina Chaves Ltda.,Chaves,1,1,100.0
25221,Marsam Refinadora de Metais Ltda.,Almeida,1,2,50.0
25229,Marte Veiculos Ltda.,Fobos,4,4,100.0
25235,"Martelli & Martelli Comercio, Importacao, Exportacao, e Aluguel de Fantasias Ltda.",Martelli,2,2,100.0
25240,Martins & Sequencial Empreiteira de Mao de Obra Ltda.,Souza,2,2,100.0
25243,Martins Editora Livraria Ltda.,Fontes,2,2,100.0
25248,Marvics Empreendimentos e Participacoes Ltda.,Campos,3,3,100.0
25254,Massa Falida Frigorifico Margen Ltda.,Antonio,1,2,50.0
25259,Massari Mineracao Participacoes Ltda.,Ailton,1,2,50.0
25264,Master Blindagens Ltda.,Arazi,1,1,100.0
25268,Master Empreendimentos Urbanos Ltda.,Pb,2,2,100.0
25269,Master Security Eletronica & Mercantil Ltda.,Lima,1,1,100.0
25274,Mastercam Servicos de Portaria Ltda.,Costa,2,2,100.0
25277,Mastercodi Industrial Ltda.,Comercial,1,2,50.0
25282,Masterpaq Produtos de Limpeza e Embalagens Ltda.,Sampaio,1,1,100.0
25284,Masterphone Informatica Ltda.,Barbosa,1,1,100.0
25289,Masterservice Montagens Industriais Ltda.,Carmo,1,1,100.0
25292,Mastery Consulting - Assessoria em Sistemas de Informatica Ltda.,Alessandro,1,2,50.0
25299,Materiais Eletricos Strahl Ltda.,Calmon,1,2,50.0
25306,Mateubras - Comercio de Materiais Para Construcao Ltda.,Cunha,2,2,100.0
25311,Mateus Industria e Comercio de Brindes Ltda.,Baptista,1,1,100.0
25315,Mathema Assessoria e Acompanhamento Escolar Ltda.,Cristina,1,2,50.0
25325,Matrix Engenharia em Energia Ltda.,Cabral,2,3,66.66666666666666
25340,Matriz Comercio de Essencias e Embalagens Ltda.,Lopes,5,5,100.0
25344,Mattavelli Grafica e Editora Ltda.,Empreendimentos,2,2,100.0
25494,"Mattos, Engelberg e Echenique Sociedade de Advogados",Oliveira,7,74,9.45945945945946
25545,Matulja Comunicacao e Editoracao Ltda.,Fiasco,1,3,33.33333333333333
25554,Mauell Servicos de Tecnologia Ltda.,Carlos,1,2,50.0
25567,Maurizio & Cia Ltda.,Maciel,3,7,42.857142857142854
25572,Mavenir Telecomunicacoes Sul America Ltda.,Brasil,1,1,100.0
25575,"Max8 Bar, Cafe e Restaurante Ltda.",Clara,1,1,100.0
25579,Maxepoxi Industrial e Comercial Ltda.,Abreu,2,2,100.0
25585,Maxgen Comercio Industrial Importacao e Exportacao Ltda.,Llc,2,2,100.0
25589,Maxi Center Comercio de Calcados Ltda.,Kherlakian,2,2,100.0
25593,Maxilabor Diagnosticos Ltda.,Cappelli,2,2,100.0
25603,Maxim Administracao e Participacoes Ltda.,Bonometti,1,2,50.0
25610,Maxima Promocao de Vendas Ltda.,Carinhato,3,3,100.0
25620,Maximo & Servico Ltda.,Vertullo,2,2,100.0
25621,Maxipago Servicos de Internet Ltda.,Consultoria,1,2,50.0
25629,Maxitrate Tratamento Termico e Controles Ltda.,Cristina,1,2,50.0
25635,Maxlog Importacao e Exportacao Ltda.,Lu,2,2,100.0
25636,Maxpromotion Marketing Promocional e Servicos Ltda.,Edilson,1,1,100.0
25640,Maxs Optica Ltda.,Empreend,1,2,50.0
25645,Maxxcomp Gestao de Servicos Ltda.,Ailton,1,1,100.0
25648,Maxxima Servicos Integrados Ltda.,Anubio,1,2,50.0
25657,Maxxipappel Comercio de Aparas e Sucatas Ltda.,Pereira,2,3,66.66666666666666
25659,Maxxloc Locacoes de Equipamentos Ltda.,Jose,1,1,100.0
25662,Maza Terceirizacao de Servicos de Controle de Acesso Ltda.,Alex,1,1,100.0
25665,Mazzatech Servicos e Consultoria em Informatica Ltda.,Azevedo,1,3,33.33333333333333
25677,Mb Morumbi Restaurante Ltda.,Nagai,2,2,100.0
25680,Mbset Industrial Ltda.,Brederi,1,6,16.666666666666664
25685,Mc & Lepaque Servicos de Embalagem Ltda.,Bruno,1,1,100.0
25691,Mc Coffee do Brasil Ltda.,Corporation,2,2,100.0
25693,Mc Mais Contabilidade S/S,Carlos,1,2,50.0
25700,Mc Promotora de Vendas Ltda.,Camargo,1,1,100.0
25704,Mcaa Arquitetos Ltda.,Alberto,1,5,20.0
25724,Mcac de A Amazonas Beneficiamento Ltda.,Drayne,1,1,100.0
25728,Mccann Health Preview Publicidade Ltda.,Administracao,1,3,33.33333333333333
25738,Mci Brasil Ltda.,Augusto,1,2,50.0
25745,Mcl Gestao e Servicos Temporarios Ltda.,Bolonhez,2,2,100.0
25750,Mclarens Aviation Brasil Ltda.,America,1,2,50.0
25754,Mclarty Maia Motors Pinheiros Ltda.,American,1,2,50.0
25760,Mclarty Maia Motos Ltda.,American,1,3,33.33333333333333
25767,Mcm Administracao de Servicos Ltda.,Jacob,1,1,100.0
25771,Md Educacional Ltda.,Gennari,3,3,100.0
25778,Mdj Suprimentos de Informatica Ltda.,Cristina,2,3,66.66666666666666
25787,Mecanica Eloy Ltda.,Coguetto,2,2,100.0
25790,Med Cine Editora e Filmagem Ltda.,Bruno,1,4,25.0
25802,Medartis Importacao e Exportacao Ltda.,Medartis,2,2,100.0
25803,Media Response Informacao e Tecnologia Ltda.,Direct,1,3,33.33333333333333
25809,Mediabrands Publicidade Ltda.,Bv,1,1,100.0
25812,Mediamath Publicidade Digital Ltda.,Adroit,1,2,50.0
25816,Mediamonks Sao Paulo Servicos de Internet Para Publicidade Ltda.,Capital,2,2,100.0
25822,Medlab Produtos Diagnosticos Ltda.,Christian,1,2,50.0
25830,Medpace do Brasil Pesquisa Clinica Ltda.,Medpace,2,3,66.66666666666666
25831,Medral Geotecnologias e Ambiental Ltda.,Medral,1,1,100.0
25832,"Medsintese Importacao,Exportacao e Comercio Ltda.",Dabbah,1,1,100.0
25836,Medsy do Brasil Industria e Comercio Ltda.,Hoffmann,2,2,100.0
25841,Mega Bell Industria e Comercio Ltda.,Borba,2,3,66.66666666666666
25848,Megaeng Engenharia de Instalacoes Ltda.,Flavio,1,2,50.0
25854,Megagencia Viagens e Turismo - Eireli,Araujo,1,1,100.0
25857,Megamix Engenharia Ltda.,Abrahim,1,2,50.0
25863,Megascap Distribuicao e Comercio de Auto Pecas Ltda.,Campos,1,1,100.0
25866,Megatemp Servicos Temporarios e Terceirizados Ltda.,Gr,2,2,100.0
25868,Megavig Seguranca e Vigilancia Ltda.,Fabio,1,2,50.0
25871,Megavig Servicos de Limpeza e Portaria Ltda.,Fabio,1,1,100.0
25873,Mei Engenharia Ltda.,Carvalho,1,1,100.0
25879,Meira Fernandes Contabilidade Educacional Sociedade Simples,Fernandes,2,2,100.0
25880,Meji Assistencia Medica Ltda.,Agnese,1,4,25.0
25894,Mekal Metalurgica Kadow S.A.,Kadow,1,1,100.0
25898,Melaocar Comercio de Auto Pecas Ltda.,Batista,2,4,50.0
25910,Melbourne Investimentos Imobiliarios Ltda.,Imobiliarios,1,1,100.0
25913,Melhado e Advogados Associados,Antonio,1,2,50.0
25923,Meloni Advogados Associados,Meloni,4,4,100.0
25927,Melting Produtos Para Manutencao Industrial Ltda.,Elcio,1,1,100.0
25929,Memorial - Gestora de Necropoles Ltda.,Altstut,1,2,50.0
25933,Mendes Bentancour Producoes Artisticas Ltda.,Bentancour,3,3,100.0
25951,Mendes Holler Engenharia Comercio e Consultoria Ltda.,Mendes,2,6,33.33333333333333
25958,Meneplast Embalagens e Artefatos de Plasticos Ltda.,Filgueira,3,4,75.0
25971,Meng Engenharia Comercio e Industria Ltda.,Montoro,2,3,66.66666666666666
25974,Menin Engenharia Ltda.,Mfpar,1,1,100.0
25975,Mensa Distribuidora Ltda.,Assaad,1,2,50.0
25981,Menu Moderno Armazens Gerais Frigorificos Ltda.,Alberto,1,1,100.0
25984,Merc - Comercio de Materiais Para Construcao Ltda.,Alves,3,3,100.0
25993,Mercadao de Carnes Nova Duquesa Treinamentos e Servicos Ltda.,Marques,2,2,100.0
25995,Mercadinho Chama Ltda.,Fumio,1,1,100.0
26000,Mercadinho Lodetti Ltda.,Lodetti,3,3,100.0
26003,Mercadinho Praca Silva Teles Ltda.,Higa,2,2,100.0
26013,Mercado Delicia das Perdizes Ltda.,Reis,2,2,100.0
26014,Mercado Moraes e Silva Eireli,Edison,1,1,100.0
26021,Mercado Navarro Ltda.,Navarro,3,3,100.0
26023,Mercado dos Doces Vila Formosa Comercial Ltda.,Cruz,6,6,100.0
26031,Mercantil Nova Curuca Ltda.,Aguazul,1,2,50.0
26040,Mercantil Santa Paula Ltda.,Rodrigues,2,2,100.0
26043,Mercearia O & G Ltda.,Eun,1,2,50.0
26057,Merchant Cobrancas Ltda.,Schutz,4,4,100.0
26058,"Mercurion Consultoria, Informatica e Marketing Ltda.",Ana,1,2,50.0
26066,Mergermarket Brasil Consultoria Ltda.,Limited,2,2,100.0
26068,Meridional Monitoramento e Servicos Terceirizados Ltda.,Elisoete,1,1,100.0
26071,Merlini Engenharia de Seguranca e Planejamento Ltda.,Achiles,1,2,50.0
26077,Mervi Criacao e Visual Merchandising Ltda.,Fogarolli,1,2,50.0
26084,Messina Apoio Empresarial em Recuperacao Judicial Ltda.,Contini,1,2,50.0
26089,Mester Raw Restaurante Ltda.,Bmester,1,4,25.0
26100,Mestico Restaurante e Bar Ltda.,Maria,2,2,100.0
26111,Mesure Confeccoes Ltda.,Ribeiro,2,2,100.0
26114,Meta Assessoria Contabil S/S.,Alves,1,6,16.666666666666664
26134,Meta Eventos e Festas Eireli,Nishimura,1,1,100.0
26136,Meta Max Transporte e Apoio Administrativo Ltda.,Adonias,1,3,33.33333333333333
26146,Metal Limpo Conexoes Sanitarias Ltda.,Meyer,2,2,100.0
26150,"Metal One do Brasil Industria, Comercio e Representacao Comercial Ltda.",Corp.,1,1,100.0
26154,Metalcasty Ltda. em Recuperacao Judicial,Anselmo,2,3,66.66666666666666
26160,Metalfire Servicos Especializados em Tornearia Montagens e Instalacoes de Equipamentos Ltda.,Anselmo,1,2,50.0
26166,Metalinox Cogne Acos Inoxidaveis Especiais Ltda.,Acciai,1,1,100.0
26175,Metalmag Produtos Magneticos Ltda.,Pancioli,4,4,100.0
26182,Metalsystem Distribuidora de Auto Pecas Ltda.,Cenatti,3,4,75.0
26193,Metaltela Tecidos Metalicos Ltda.,Giusti,3,5,60.0
26203,Metalurgica Alado Ltda.,Michelini,3,3,100.0
26211,Metalurgica Iguatemi Ltda.,Constantino,2,2,100.0
26212,Metalurgica Jorba Industria e Comercio Ltda.,Jorge,1,1,100.0
26215,Metalurgica Nairi Ltda.,Adir,1,1,100.0
26218,Metalurgica Projeto Industria e Comercio Ltda.,(99.20%),1,1,100.0
26222,Metasix Tecnologia Ltda.,Cleiton,1,2,50.0
26229,Metavox Comercio de Jornais e Revistas e Servicos de Teleatendimento Ltda.,Andre,1,1,100.0
26232,Metodos e Tecnologia de Sistemas e Processos Ltda.,And,1,3,33.33333333333333
26242,Metrixlab Brazil Analitica dos Consumidores Ltda.,B.V.,2,2,100.0
26245,Metro Jornal S.A.,Jornal,1,1,100.0
26249,Metro Taxi Aereo Ltda.,Administracao,1,2,50.0
26252,Metroll Gerenciamento de Obras de Redes de Varejo Ltda.,Andrade,1,2,50.0
26256,Metropolitana Assessoria Contabil S/S,Antonio,1,3,33.33333333333333
26266,Metropolitano Administradora Ltda.,Ccp,2,2,100.0
26271,Mf Refeicoes Coletivas Ltda.,Alimentar,1,2,50.0
26276,Mfc Construtora Ltda.,Cruz,2,2,100.0
26280,Mfg Agropecuaria Ltda.,Antonio,1,2,50.0
26289,Mfm Consultoria e Assessoria em Informatica Ltda.,Moco,2,2,100.0
26291,Mfs Estetica Ltda.,Fernanda,1,1,100.0
26294,Mfs Servicos de Meios de Pagamento Ltda.,Financial,1,1,100.0
26301,Mg - Entreposto de Carnes Ltda.,Pinheiro,2,2,100.0
26303,Mga Empreiteira e Comercio Na Construcao Civil Ltda.,Andre,1,2,50.0
26309,Mgmax Pinturas e Revestimentos Ltda.,Maria,1,1,100.0
26319,Mhi Transportation Systems Brasil Ltda.,Mitsubishi,2,3,66.66666666666666
26321,Mhm Supermercados Ltda.,Chohfi,1,1,100.0
26325,Mib Inteligencia da Informacao Teleatendimento Ltda.,Alves,1,1,100.0
26329,Micheletti Industria e Comercio de Equipamentos Ltda.,Giana,1,1,100.0
26347,Microcervejaria Nacional Ft Ltda.,Jose,2,10,20.0
26365,Micropress Ltda.,Francotti,1,1,100.0
26367,Microsoft Mobile Tecnologia Ltda. Filial,Llc,1,2,50.0
26373,Middleby do Brasil Ltda.,Inc.,2,4,50.0
26376,Midia 123 Servicos de Publicidade Via Internet Ltda.,Balbi,1,10,10.0
